entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID
place,http://dbpedia.org/resource/Panelling,http://dbpedia.org/ontology/Place,"1928: François Boucher, Les boiseries du musée Carnavalet, Paris, Frazier-Soye",0,7,== Publications == | === Prefaces ===,,,,,,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Prosper Dorbec, L'Histoire de Paris au musée Carnavalet, Paris, Rieder",1,8,== Publications == | === Prefaces ===,139486,Paris,30,0.9999928635318429,7.136518219593176E-6,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Prosper Dorbec, L'Histoire de Paris au musée Carnavalet, Paris, Rieder",1,8,== Publications == | === Prefaces ===,139486,Paris,58,0.9999928635318429,7.136518219593176E-6,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Le théâtre à Paris au XVIIIe siècle [lectures at the musée Carnavalet 1n 1929], with 16 illustrations inset, Paris, Payot",1,9,== Publications == | === Prefaces ===,139486,Paris,16,0.9999995199562492,4.800438786259845E-7,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Le théâtre à Paris au XVIIIe siècle [lectures at the musée Carnavalet 1n 1929], with 16 illustrations inset, Paris, Payot",1,9,== Publications == | === Prefaces ===,139486,Paris,114,0.9999995199562492,4.800438786259845E-7,50947405
person,http://dbpedia.org/resource/Margaret_of_Valois,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty","1931: Marguerite Charageat, Chefs-d'œuvre des musées de province, [1e exposition, École française XVIIe et XVIIe siècles, peintures et dessins des musées d'Amiens, Caen, Dijon, Laon…] , musée national de l'Orangerie, Éditions des Musées, 80 p.",0,10,== Publications == | === Prefaces ===,276,Marguerite,6,0.9999985221176764,1.3972576264937416E-6,50947405
place,http://dbpedia.org/resource/Cles,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","1931: Marguerite Charageat, Chefs-d'œuvre des musées de province, [1e exposition, École française XVIIe et XVIIe siècles, peintures et dessins des musées d'Amiens, Caen, Dijon, Laon…] , musée national de l'Orangerie, Éditions des Musées, 80 p.",0,10,== Publications == | === Prefaces ===,54,cles,121,0.9999999999928946,0.0,50947405
place,http://dbpedia.org/resource/Dijon,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","1931: Marguerite Charageat, Chefs-d'œuvre des musées de province, [1e exposition, École française XVIIe et XVIIe siècles, peintures et dessins des musées d'Amiens, Caen, Dijon, Laon…] , musée national de l'Orangerie, Éditions des Musées, 80 p.",0,10,== Publications == | === Prefaces ===,2653,Dijon,176,0.9998015767576865,1.934701894017446E-4,50947405
person,http://dbpedia.org/resource/Margaret_of_Valois,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty","Marguerite Charageat, Chefs-d'œuvre des musées de province, [2e exposition, École française XVIIe et XVIIe siècles, peintures et dessins des musées d'Amiens, Angers, Auxerre, Besançon…], musée national de l'Orangerie, Éditions des Musées, 81 p.",1,11,== Publications == | === Prefaces ===,276,Marguerite,0,0.9999996177319466,3.6141333034653464E-7,50947405
place,http://dbpedia.org/resource/Cles,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","Marguerite Charageat, Chefs-d'œuvre des musées de province, [2e exposition, École française XVIIe et XVIIe siècles, peintures et dessins des musées d'Amiens, Angers, Auxerre, Besançon…], musée national de l'Orangerie, Éditions des Musées, 81 p.",1,11,== Publications == | === Prefaces ===,54,cles,115,0.9999999999928946,0.0,50947405
place,http://dbpedia.org/resource/Grenoble,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","Les chefs-d'œuvre du Musée de Grenoble, [exposition au Petit Palais à Paris]",1,12,== Publications == | === Prefaces ===,4199,Grenoble,32,0.9987952796664699,6.550840344729701E-4,50947405
place,http://dbpedia.org/resource/Petit_Palais,"Wikidata:Q41176,Wikidata:Q33506,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Museum","Les chefs-d'œuvre du Musée de Grenoble, [exposition au Petit Palais à Paris]",1,12,== Publications == | === Prefaces ===,350,Petit Palais,57,1.0,6.349399967582282E-18,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Les chefs-d'œuvre du Musée de Grenoble, [exposition au Petit Palais à Paris]",1,12,== Publications == | === Prefaces ===,139486,Paris,73,0.9999620616718337,3.793976618828657E-5,50947405
person,http://dbpedia.org/resource/Michel_Foucault,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q4964182,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Philosopher","Trouville, Deauville, cités voisines, [pages d'histoire locale], Trouville-sur-Mer, librairie Foucault",1,13,== Publications == | === Prefaces ===,1773,Foucault,95,0.9999999998252918,1.5650184388735336E-10,50947405
place,http://dbpedia.org/resource/Trouville-sur-Mer,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","Trouville, Deauville, cités voisines, [pages d'histoire locale], Trouville-sur-Mer, librairie Foucault",1,13,== Publications == | === Prefaces ===,103,Trouville,0,1.0,7.186074352378159E-17,50947405
place,http://dbpedia.org/resource/Deauville,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","Trouville, Deauville, cités voisines, [pages d'histoire locale], Trouville-sur-Mer, librairie Foucault",1,13,== Publications == | === Prefaces ===,562,Deauville,11,0.9999986587997866,1.3404530713538546E-6,50947405
place,"http://dbpedia.org/resource/Voisines,_Yonne","Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","Trouville, Deauville, cités voisines, [pages d'histoire locale], Trouville-sur-Mer, librairie Foucault",1,13,== Publications == | === Prefaces ===,9,voisines,29,0.8723803228494498,0.0,50947405
place,http://dbpedia.org/resource/Trouville-sur-Mer,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","Trouville, Deauville, cités voisines, [pages d'histoire locale], Trouville-sur-Mer, librairie Foucault",1,13,== Publications == | === Prefaces ===,103,Trouville-sur-Mer,66,1.0,0.0,50947405
place,http://dbpedia.org/resource/Cles,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","Jean Robiquet (dir.), « la Parisienne par l'image : trois siècles de grâces féminines », in Le Panorama, Paris, Éd.",0,15,== Publications == | === Collaborations ===,54,cles,63,0.9999999922171696,0.0,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Jean Robiquet (dir.), « la Parisienne par l'image : trois siècles de grâces féminines », in Le Panorama, Paris, Éd.",0,15,== Publications == | === Collaborations ===,139486,Paris,110,0.9998931885277813,1.0682288203682002E-4,50947405
event,http://dbpedia.org/resource/Consumer_Electronics_Show,"Wikidata:Q1656682,DUL:Event,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:Convention","Jean Robiquet (dir.), « la Parisienne par l'image : trois siècles de grâces féminines », in Le Panorama, Paris, Éd.",0,15,== Publications == | === Collaborations ===,1530,ces,75,0.9986269535323504,6.727924973862322E-4,50947405
person,http://dbpedia.org/resource/Carl_Linnaeus,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Scientist","L. Baschet, 1895",1,15,== Publications == | === Collaborations ===,9241,L.,0,0.9366070086517022,0.05621403363893234,50947405
person,http://dbpedia.org/resource/Maurice_Leloir,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Musée rétrospective des classes 85 & 86 : le costume et ses accessoires à l'exposition universelle internationale de 1900, à Paris, notices-rapports de Georges Cain, Henri Caïn, Jules Claretie, Lucien Duchet, François Flameng, Henri Lavedan, Maurice Leloir, Jean Robiquet.",0,16,== Publications == | === Collaborations ===,16,Maurice Leloir,248,1.0,0.0,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Musée rétrospective des classes 85 & 86 : le costume et ses accessoires à l'exposition universelle internationale de 1900, à Paris, notices-rapports de Georges Cain, Henri Caïn, Jules Claretie, Lucien Duchet, François Flameng, Henri Lavedan, Maurice Leloir, Jean Robiquet.",0,16,== Publications == | === Collaborations ===,139486,Paris,129,0.9999999777912765,2.2208726022056244E-8,50947405
person,http://dbpedia.org/resource/Georges_Cain,http://dbpedia.org/ontology/Person,"Musée rétrospective des classes 85 & 86 : le costume et ses accessoires à l'exposition universelle internationale de 1900, à Paris, notices-rapports de Georges Cain, Henri Caïn, Jules Claretie, Lucien Duchet, François Flameng, Henri Lavedan, Maurice Leloir, Jean Robiquet.",0,16,== Publications == | === Collaborations ===,,,,,,50947405
person,http://dbpedia.org/resource/Jules_Arsène_Arnaud_Claretie,http://dbpedia.org/ontology/Person,"Musée rétrospective des classes 85 & 86 : le costume et ses accessoires à l'exposition universelle internationale de 1900, à Paris, notices-rapports de Georges Cain, Henri Caïn, Jules Claretie, Lucien Duchet, François Flameng, Henri Lavedan, Maurice Leloir, Jean Robiquet.",0,16,== Publications == | === Collaborations ===,,,,,,50947405
person,http://dbpedia.org/resource/Henri_Lavedan,http://dbpedia.org/ontology/Person,"Musée rétrospective des classes 85 & 86 : le costume et ses accessoires à l'exposition universelle internationale de 1900, à Paris, notices-rapports de Georges Cain, Henri Caïn, Jules Claretie, Lucien Duchet, François Flameng, Henri Lavedan, Maurice Leloir, Jean Robiquet.",0,16,== Publications == | === Collaborations ===,,,,,,50947405
person,http://dbpedia.org/resource/Eugène_Dutuit,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","La collection Dutuit au Petit-Palais des Champs-Élysées, with Georges Cain, Gaston Migeon, Édouard Rahir, Arsène Alexandre, 1 vol, Éditions Goupil, Paris, 1903, 37 p.",0,17,== Publications == | === Collaborations ===,33,Dutuit,14,0.9709466003076013,0.0,50947405
place,http://dbpedia.org/resource/Petit_Palais,"Wikidata:Q41176,Wikidata:Q33506,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Museum","La collection Dutuit au Petit-Palais des Champs-Élysées, with Georges Cain, Gaston Migeon, Édouard Rahir, Arsène Alexandre, 1 vol, Éditions Goupil, Paris, 1903, 37 p.",0,17,== Publications == | === Collaborations ===,350,Petit-Palais,24,1.0,0.0,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","La collection Dutuit au Petit-Palais des Champs-Élysées, with Georges Cain, Gaston Migeon, Édouard Rahir, Arsène Alexandre, 1 vol, Éditions Goupil, Paris, 1903, 37 p.",0,17,== Publications == | === Collaborations ===,139486,Paris,153,0.9999154419785514,8.456517211128296E-5,50947405
person,http://dbpedia.org/resource/Georges_Cain,http://dbpedia.org/ontology/Person,"La collection Dutuit au Petit-Palais des Champs-Élysées, with Georges Cain, Gaston Migeon, Édouard Rahir, Arsène Alexandre, 1 vol, Éditions Goupil, Paris, 1903, 37 p.",0,17,== Publications == | === Collaborations ===,,,,,,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","L'œuvre inédit de Gavarni, with Léon Marotte, Paris, H. Floury, 1912",0,18,== Publications == | === Collaborations ===,139486,Paris,49,0.9999611167797695,3.8884605138454255E-5,50947405
person,http://dbpedia.org/resource/Paul_Gavarni,http://dbpedia.org/ontology/Person,"L'œuvre inédit de Gavarni, with Léon Marotte, Paris, H. Floury, 1912",0,18,== Publications == | === Collaborations ===,,,,,,50947405
person,http://dbpedia.org/resource/Jules_Michelet,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","Des origines au 30 septembre 1791, after Michelet, Thiers, Mignet, iconographie de l'époque réunie sous la direction de Jean Robiquet, Paris, Éd. nationales, 1934",1,19,== Publications == | === Collaborations ===,212,Michelet,41,1.0,5.430471192971318E-20,50947405
person,http://dbpedia.org/resource/Adolphe_Thiers,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician","Des origines au 30 septembre 1791, after Michelet, Thiers, Mignet, iconographie de l'époque réunie sous la direction de Jean Robiquet, Paris, Éd. nationales, 1934",1,19,== Publications == | === Collaborations ===,513,Thiers,51,1.0,6.97313301955743E-15,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Des origines au 30 septembre 1791, after Michelet, Thiers, Mignet, iconographie de l'époque réunie sous la direction de Jean Robiquet, Paris, Éd. nationales, 1934",1,19,== Publications == | === Collaborations ===,139486,Paris,137,0.9999973547349754,2.6452720403189898E-6,50947405
person,http://dbpedia.org/resource/Jules_Michelet,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","Du 30 septembre 1791 au 26 octobre 1795, after Michelet, Thiers, Mignet, iconographie de l'époque réunie sous la direction de Jean Robiquet, Paris, Éd. nationales, 1934",1,20,== Publications == | === Collaborations ===,212,Michelet,47,1.0,4.466299844684136E-20,50947405
person,http://dbpedia.org/resource/Adolphe_Thiers,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician","Du 30 septembre 1791 au 26 octobre 1795, after Michelet, Thiers, Mignet, iconographie de l'époque réunie sous la direction de Jean Robiquet, Paris, Éd. nationales, 1934",1,20,== Publications == | === Collaborations ===,513,Thiers,57,1.0,7.034416941539433E-15,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Du 30 septembre 1791 au 26 octobre 1795, after Michelet, Thiers, Mignet, iconographie de l'époque réunie sous la direction de Jean Robiquet, Paris, Éd. nationales, 1934",1,20,== Publications == | === Collaborations ===,139486,Paris,143,0.9999999870927924,1.290723608578875E-8,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Le musée Carnavalet, [guide du visiteur], 1 vol, in-12°, Paris, 78 p.",1,22,== Publications == | === History ===,139486,Paris,59,0.9999960054844252,3.994512696019974E-6,50947405
person,http://dbpedia.org/resource/Paul_the_Apostle,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint","Les Vieux hôtels du Marais et du quartier Saint-Paul, Collection de la Société des promenades, lecturess ""Pour connaître Paris"", Paris, Hachette",1,23,== Publications == | === History ===,7672,Saint-Paul,43,0.9989735351364553,0.0010275172298380526,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Les Vieux hôtels du Marais et du quartier Saint-Paul, Collection de la Société des promenades, lecturess ""Pour connaître Paris"", Paris, Hachette",1,23,== Publications == | === History ===,139486,Paris,125,0.9999681431131651,3.1857901741341695E-5,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Les Vieux hôtels du Marais et du quartier Saint-Paul, Collection de la Société des promenades, lecturess ""Pour connaître Paris"", Paris, Hachette",1,23,== Publications == | === History ===,139486,Paris,133,0.9999681431131651,3.1857901741341695E-5,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","La femme dans la peinture française, XV-XXe siècle, preface by Henri de Régnier, Paris, Éditions nationales",1,24,== Publications == | === History ===,139486,Paris,84,0.9995804413573911,4.197347448772068E-4,50947405
place,http://dbpedia.org/resource/Lyon,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","Saint-Lazarre, les vieux hôpitaux français, Lyon, laboratoires Ciba",1,25,== Publications == | === History ===,13428,Lyon,46,0.9998636348947859,1.036148090868022E-4,50947405
place,http://dbpedia.org/resource/Corbeil-Essonnes,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","La vie quotidienne au temps de la Révolution, Corbeil, impr.",1,26,== Publications == | === History ===,194,Corbeil,47,0.9289774326245565,0.048883620954842465,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Crété, Paris, Hachette, reprints in 1944, 1950, 1958, 1960, 1964",2,26,== Publications == | === History ===,139486,Paris,9,0.9983199675431044,0.0016828593579036539,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","La vie quotidienne au temps de Napoléon, Paris, Hachette, reprints in 1942, 1943, 1944, 1946, 1959, 1963 ; édition Famot, Genève, 1976",1,27,== Publications == | === History ===,139486,Paris,42,0.9999402016826289,5.9801892875505484E-5,50947405
place,http://dbpedia.org/resource/France,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","La vie quotidienne en France, au temps de la Révolution, Paris, Hachette",1,28,== Publications == | === History ===,262297,France,22,0.9999901763354369,2.6321947299939138E-6,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","La vie quotidienne en France, au temps de la Révolution, Paris, Hachette",1,28,== Publications == | === History ===,139486,Paris,58,0.9999992244397214,7.750531123034833E-7,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","1948: L'impressionnisme vécu, [histoire de l'art], Paris, R. Julliard",0,29,== Publications == | === History ===,139486,Paris,52,0.9988214759372996,0.001179914597842753,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Couplets et rondeaux chantés, in Paris complote, revue in 1 act and 1 prologue by Édouard-Paul Lafargue and Jean Robiquet, Théâtre des Capucines, Paris, Imprimerie des arts et des lettres",1,31,== Publications == | === Theatre ===,139486,Paris,34,0.9999983092966512,1.6907062295325798E-6,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Couplets et rondeaux chantés, in Paris complote, revue in 1 act and 1 prologue by Édouard-Paul Lafargue and Jean Robiquet, Théâtre des Capucines, Paris, Imprimerie des arts et des lettres",1,31,== Publications == | === Theatre ===,139486,Paris,150,0.9999983092966512,1.6907062295325798E-6,50947405
person,http://dbpedia.org/resource/Jean_de_La_Fontaine,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","Balancez vos dames, comédie en vaudeville in 1 act in prose, from a tale by Jean de La Fontaine, with Édouard-Paul Lafargue, in-18, Paris, Librairie théâtrale, 44 p.",1,32,== Publications == | === Theatre ===,527,Jean de La Fontaine,77,0.996222146476945,0.0037921798229405826,50947405
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Balancez vos dames, comédie en vaudeville in 1 act in prose, from a tale by Jean de La Fontaine, with Édouard-Paul Lafargue, in-18, Paris, Librairie théâtrale, 44 p.",1,32,== Publications == | === Theatre ===,139486,Paris,134,0.9999994563901623,5.436100611044802E-7,50947405
