entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID
person,http://dbpedia.org/resource/Bill_Fay,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","A new album by Bill Fay was released in April 2015, titled Who Is the Sender?'.",5,7,== Biography == | === Cult status and comeback ===,37,Bill Fay,15,0.9999999999717488,2.826003719956587E-11,1047779
person,http://dbpedia.org/resource/Bill_Fay,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","A new album by Bill Fay was released in April 2015, titled Who Is the Sender?'.",5,7,== Biography == | === Cult status and comeback ===,37,Bill Fay,15,0.9999999999717488,2.826003719956587E-11,1047779
person,http://dbpedia.org/resource/Bill_Fay,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","A feature article entitled ""Bill Fay Was a Hidden Gem.",7,7,== Biography == | === Cult status and comeback ===,37,Bill Fay,28,0.9999988789930713,1.1210081778606251E-6,1047779
person,http://dbpedia.org/resource/Bill_Fay,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","A feature article entitled ""Bill Fay Was a Hidden Gem.",7,7,== Biography == | === Cult status and comeback ===,37,Bill Fay,28,0.9999988789930713,1.1210081778606251E-6,1047779
place,http://dbpedia.org/resource/New_York_City,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","One Musician Made Finding Him a Mission"" was published in the New York Times on January 15, 2020.",8,7,== Biography == | === Cult status and comeback ===,210990,New York,62,0.967213073467523,0.0325198392844363,1047779
person,http://dbpedia.org/resource/Musician,http://dbpedia.org/ontology/Person,"One Musician Made Finding Him a Mission"" was published in the New York Times on January 15, 2020.",8,7,== Biography == | === Cult status and comeback ===,,,,,,1047779
person,http://dbpedia.org/resource/Jeff_Tweedy,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","The American band Wilco has played Fay's song ""Be Not So Fearful"" in live performances and the band's singer, Jeff Tweedy, can be heard singing it in the documentary, I Am Trying to Break Your Heart: A Film About Wilco.",0,9,== Covers and appreciation ==,385,Tweedy,115,1.0,1.4351828858635534E-22,1047779
person,http://dbpedia.org/resource/Jeff_Tweedy,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","The American band Wilco has played Fay's song ""Be Not So Fearful"" in live performances and the band's singer, Jeff Tweedy, can be heard singing it in the documentary, I Am Trying to Break Your Heart: A Film About Wilco.",0,9,== Covers and appreciation ==,385,Tweedy,115,1.0,1.4351828858635534E-22,1047779
person,http://dbpedia.org/resource/Jeff_Tweedy,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Fay has joined the band and Tweedy onstage for the rendition of the song at shows at the Shepherd's Bush Empire in 2007, and at the Union Chapel, Islington in 2010 respectively, both in London.",1,9,== Covers and appreciation ==,385,Tweedy,28,0.9999999999689066,3.071240252312449E-11,1047779
person,http://dbpedia.org/resource/George_W._Bush,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician","Fay has joined the band and Tweedy onstage for the rendition of the song at shows at the Shepherd's Bush Empire in 2007, and at the Union Chapel, Islington in 2010 respectively, both in London.",1,9,== Covers and appreciation ==,21433,Bush,100,0.9377369763419905,0.06420377926520092,1047779
person,http://dbpedia.org/resource/Jeff_Tweedy,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Fay has joined the band and Tweedy onstage for the rendition of the song at shows at the Shepherd's Bush Empire in 2007, and at the Union Chapel, Islington in 2010 respectively, both in London.",1,9,== Covers and appreciation ==,385,Tweedy,28,0.9999999999689066,3.071240252312449E-11,1047779
place,http://dbpedia.org/resource/Roman_Empire,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Fay has joined the band and Tweedy onstage for the rendition of the song at shows at the Shepherd's Bush Empire in 2007, and at the Union Chapel, Islington in 2010 respectively, both in London.",1,9,== Covers and appreciation ==,34097,Empire,105,0.730496958577524,0.2168697165789292,1047779
place,http://dbpedia.org/resource/United_States,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Fay has joined the band and Tweedy onstage for the rendition of the song at shows at the Shepherd's Bush Empire in 2007, and at the Union Chapel, Islington in 2010 respectively, both in London.",1,9,== Covers and appreciation ==,551746,Union,132,0.7464383113552785,0.31488687025140655,1047779
place,http://dbpedia.org/resource/Islington,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","Fay has joined the band and Tweedy onstage for the rendition of the song at shows at the Shepherd's Bush Empire in 2007, and at the Union Chapel, Islington in 2010 respectively, both in London.",1,9,== Covers and appreciation ==,2716,Islington,146,0.9938460885641272,0.006135144363579239,1047779
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Fay has joined the band and Tweedy onstage for the rendition of the song at shows at the Shepherd's Bush Empire in 2007, and at the Union Chapel, Islington in 2010 respectively, both in London.",1,9,== Covers and appreciation ==,242203,London,186,0.9996340717278575,2.7775882589187975E-4,1047779
person,http://dbpedia.org/resource/John_Howard,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician","The English singer-songwriter and pianist John Howard recorded a cover version of the song ""Be Not So Fearful"" for his E.P. Songs for the Lost and Found (2008).",2,9,== Covers and appreciation ==,2912,John Howard,42,0.9999768661899114,1.988195502947085E-5,1047779
person,http://dbpedia.org/resource/Ed_Harcourt,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","The song ""Be Not So Fearful"" was also covered by Ed Harcourt on the benefit compilation album Songs to Save a Life - In Aid of Samaritans (2011).",3,9,== Covers and appreciation ==,256,Ed Harcourt,49,1.0,0.0,1047779
person,http://dbpedia.org/resource/Ed_Harcourt,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","The song ""Be Not So Fearful"" was also covered by Ed Harcourt on the benefit compilation album Songs to Save a Life - In Aid of Samaritans (2011).",3,9,== Covers and appreciation ==,256,Ed Harcourt,49,1.0,0.0,1047779
person,http://dbpedia.org/resource/Jim_O'Rourke_(musician),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","A cover version of Fay's ""Pictures of Adolf Again"", by producer and musician Jim O'Rourke and Wilco drummer Glenn Kotche, can be heard in the film from Kōji Wakamatsu, United Red Army.",0,10,== Covers and appreciation ==,353,Jim O'Rourke,77,0.9568131828720254,0.04513577005458529,1047779
person,http://dbpedia.org/resource/Glenn_Kotche,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","A cover version of Fay's ""Pictures of Adolf Again"", by producer and musician Jim O'Rourke and Wilco drummer Glenn Kotche, can be heard in the film from Kōji Wakamatsu, United Red Army.",0,10,== Covers and appreciation ==,123,Glenn Kotche,108,1.0,0.0,1047779
person,http://dbpedia.org/resource/Jim_O'Rourke_(musician),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","A cover version of Fay's ""Pictures of Adolf Again"", by producer and musician Jim O'Rourke and Wilco drummer Glenn Kotche, can be heard in the film from Kōji Wakamatsu, United Red Army.",0,10,== Covers and appreciation ==,353,Jim O'Rourke,77,0.9568131828720254,0.04513577005458529,1047779
person,http://dbpedia.org/resource/Glenn_Kotche,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","A cover version of Fay's ""Pictures of Adolf Again"", by producer and musician Jim O'Rourke and Wilco drummer Glenn Kotche, can be heard in the film from Kōji Wakamatsu, United Red Army.",0,10,== Covers and appreciation ==,123,Glenn Kotche,108,1.0,0.0,1047779
place,http://dbpedia.org/resource/Aizuwakamatsu,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","A cover version of Fay's ""Pictures of Adolf Again"", by producer and musician Jim O'Rourke and Wilco drummer Glenn Kotche, can be heard in the film from Kōji Wakamatsu, United Red Army.",0,10,== Covers and appreciation ==,193,Wakamatsu,158,0.9999988275605513,1.1722897731079425E-6,1047779
place,http://dbpedia.org/resource/United_Kingdom,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","The title track of ""Time of the Last Persecution"" became a live standard of the British Apocalyptic folk group, Current 93.",1,10,== Covers and appreciation ==,196331,British,80,0.9441996832947632,0.017647039978887908,1047779
event,http://dbpedia.org/resource/Battle_of_France,"Wikidata:Q1656682,DUL:Event,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:MilitaryConflict","The band Okkervil River covered Fay's song ""Plan D"" on their Golden Opportunities 2  EP in 2011.",2,10,== Covers and appreciation ==,4721,Plan D,44,0.9734267441664842,0.02729862793061503,1047779
person,http://dbpedia.org/resource/Randy_Newman,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","His song ""Be Not So Fearful"" got a cover by A.C. Newman in 2014, and was used in the episode ""Us"" of The Walking Dead.",0,12,== Covers and appreciation ==,1224,Newman,49,0.4307347636367147,0.7598544901468932,1047779
person,http://dbpedia.org/resource/Randy_Newman,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","His song ""Be Not So Fearful"" got a cover by A.C. Newman in 2014, and was used in the episode ""Us"" of The Walking Dead.",0,12,== Covers and appreciation ==,1224,Newman,49,0.4307347636367147,0.7598544901468932,1047779
person,http://dbpedia.org/resource/Marc_Almond,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","In 2008 the English singer Marc Almond recorded a live version of ""Cosmic Boxer"" and it was released on his album In 'Bluegate Fields': Live at Wilton's Music Hall.",1,12,== Covers and appreciation ==,585,Marc Almond,27,1.0,0.0,1047779
person,http://dbpedia.org/resource/Marc_Almond,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","In 2008 the English singer Marc Almond recorded a live version of ""Cosmic Boxer"" and it was released on his album In 'Bluegate Fields': Live at Wilton's Music Hall.",1,12,== Covers and appreciation ==,585,Marc Almond,27,1.0,0.0,1047779
place,"http://dbpedia.org/resource/Wilton,_Wiltshire","Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","In 2008 the English singer Marc Almond recorded a live version of ""Cosmic Boxer"" and it was released on his album In 'Bluegate Fields': Live at Wilton's Music Hall.",1,12,== Covers and appreciation ==,416,Wilton,144,0.5227979915086929,0.50103489834418,1047779
person,http://dbpedia.org/resource/Bill_Fay,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Bill Fay (Deram, 1970)",0,15,== Discography == | === Albums ===,37,Bill Fay,0,0.9999999999474056,5.259450767386486E-11,1047779
person,http://dbpedia.org/resource/Bill_Fay,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Bill Fay (Deram, 1970)",0,15,== Discography == | === Albums ===,37,Bill Fay,0,0.9999999999474056,5.259450767386486E-11,1047779
place,http://dbpedia.org/resource/Wooden_Hill,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","From the Bottom of an Old Grandfather Clock (recorded 1966-1970; Wooden Hill, 2004)",0,22,== Discography == | === Compilation albums ===,5,Wooden Hill,65,0.999990717966332,0.0,1047779
person,http://dbpedia.org/resource/David_Tibet,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Still Some Light (2CD, recorded 1970, 1971, 2009; Coptic Cat, 2010) (compilation of early 1970–1971 studio recordings and 2009 new material home recordings)",0,23,== Discography == | === Compilation albums ===,172,Coptic Cat,50,1.0,0.0,1047779
person,http://dbpedia.org/resource/David_Tibet,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Still Some Light (2CD, recorded 1970, 1971, 2009; Coptic Cat, 2010) (compilation of early 1970–1971 studio recordings and 2009 new material home recordings)",0,23,== Discography == | === Compilation albums ===,172,Coptic Cat,50,1.0,0.0,1047779
person,http://dbpedia.org/resource/Bill_Fay,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Fansite & infoThe only dedicated Bill Fay site,0,27,== External links ==,37,Bill Fay,33,0.9999961698863608,3.829879632698163E-6,1047779
person,http://dbpedia.org/resource/Bill_Fay,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Fansite & infoThe only dedicated Bill Fay site,0,27,== External links ==,37,Bill Fay,33,0.9999961698863608,3.829879632698163E-6,1047779
person,http://dbpedia.org/resource/Bill_Fay,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Dead Oceans, Bill FayInterviewsRobert Leeming, A Conversation with Bill Fay – Part One",0,28,== External links ==,37,Bill Fay,67,0.9999999820008442,1.7997999855837993E-8,1047779
person,http://dbpedia.org/resource/Bill_Fay,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Dead Oceans, Bill FayInterviewsRobert Leeming, A Conversation with Bill Fay – Part One",0,28,== External links ==,37,Bill Fay,67,0.9999999820008442,1.7997999855837993E-8,1047779
place,http://dbpedia.org/resource/RAF_Leeming,"Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:ArchitecturalStructure,DBpedia:MilitaryStructure","Dead Oceans, Bill FayInterviewsRobert Leeming, A Conversation with Bill Fay – Part One",0,28,== External links ==,187,Leeming,38,0.999999880752604,7.103197086594278E-8,1047779
person,http://dbpedia.org/resource/Linda_Wertheimer,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Linda Wertheimer, Bill Fay: A Cult Figure Returns, Skeptical But Optimistic, interview with Bill Fay",0,29,== External links ==,15,Linda Wertheimer,0,0.9999999999994031,0.0,1047779
person,http://dbpedia.org/resource/Bill_Fay,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","Linda Wertheimer, Bill Fay: A Cult Figure Returns, Skeptical But Optimistic, interview with Bill Fay",0,29,== External links ==,37,Bill Fay,18,0.999996169886375,3.829879632698163E-6,1047779
