entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID
person,http://dbpedia.org/resource/Elizabeth_I,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty","The elder Philidor was already a 72-year-old widower when he married 19-year-old Elizabeth De Roy, and died at the age of 79, when his son was just four years old.",3,5,== Musical family ==,9812,Elizabeth,81,0.9734464312214323,0.021566803626412997,90447
place,http://dbpedia.org/resource/De_Roy_(crater),"Schema:Place,DBpedia:Place,DBpedia:NaturalPlace,DBpedia:Location,DBpedia:Crater","The elder Philidor was already a 72-year-old widower when he married 19-year-old Elizabeth De Roy, and died at the age of 79, when his son was just four years old.",3,5,== Musical family ==,5,De Roy,91,0.999998169163546,0.0,90447
person,http://dbpedia.org/resource/Pierre_Curie,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Scientist","Pierre Danican Philidor (1681–1731), also a musician, was the son of Jacques Danican Philidor.",0,7,== Musical family ==,421,Pierre,0,0.8476248106396828,0.07391914246663564,90447
person,http://dbpedia.org/resource/Anne_Danican_Philidor,http://dbpedia.org/ontology/Person,Anne Danican Philidor (1681–1728) was François-André Danican Philidor's oldest brother.,0,8,== Musical family ==,,,,,,90447
place,http://dbpedia.org/resource/Tuileries_Palace,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:ArchitecturalStructure,DBpedia:Building","Anne Danican Philidor is best remembered today for having founded the Concert Spirituel, an important series of public concerts held in the palace of the Tuileries from 1725 to 1791.",1,8,== Musical family ==,919,Tuileries,154,0.9999999982267695,1.7726519564250732E-9,90447
person,http://dbpedia.org/resource/Anne_Danican_Philidor,http://dbpedia.org/ontology/Person,"Anne Danican Philidor is best remembered today for having founded the Concert Spirituel, an important series of public concerts held in the palace of the Tuileries from 1725 to 1791.",1,8,== Musical family ==,,,,,,90447
person,http://dbpedia.org/resource/Louis_XV,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty","Philidor joined the royal choir of Louis XV in 1732 at the age of 6, and made his first attempt at the composition of a song at the age of 11.",0,10,== Music career ==,3574,Louis XV,35,0.9999995930567398,3.919247147315613E-7,90447
person,http://dbpedia.org/resource/Louis_XV,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty","It was said that Louis XV wanted to listen to the choir almost every day, and the singers, while waiting for the king to arrive, played chess to relieve their boredom; this may have sparked Philidor's interest in chess.",1,10,== Music career ==,3574,Louis XV,17,0.9999998910762772,1.0603551364325635E-7,90447
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Starting in about 1740, he lived and worked in Paris as a performer, teacher and music copyist.",0,11,== Music career ==,139486,Paris,47,0.9998809153388308,1.1902362193159576E-4,90447
person,http://dbpedia.org/resource/Copyist,http://dbpedia.org/ontology/Person,"Starting in about 1740, he lived and worked in Paris as a performer, teacher and music copyist.",0,11,== Music career ==,,,,,,90447
person,http://dbpedia.org/resource/Composer,http://dbpedia.org/ontology/Person,He was the teacher of the Bohemian composer and pianist Ludwig Wenzel Lachnith.,1,11,== Music career ==,,,,,,90447
person,http://dbpedia.org/resource/Denis_Diderot,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q4964182,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Philosopher","During this time he met Diderot, who called him 'Philidor le subtil' in Le neveu de Rameau.",2,11,== Music career ==,1353,Diderot,24,0.9999999999986358,0.0,90447
person,http://dbpedia.org/resource/Samuel_Johnson,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","He spent much of the period 1745–1754 in London after a concert tour of the Netherlands collapsed, and moved in the same circles as Dr Johnson and Dr Burney.",3,11,== Music career ==,2327,Dr Johnson,134,1.0,0.0,90447
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","He spent much of the period 1745–1754 in London after a concert tour of the Netherlands collapsed, and moved in the same circles as Dr Johnson and Dr Burney.",3,11,== Music career ==,242203,London,43,0.9787565455377587,0.019525605770299805,90447
place,http://dbpedia.org/resource/Netherlands,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","He spent much of the period 1745–1754 in London after a concert tour of the Netherlands collapsed, and moved in the same circles as Dr Johnson and Dr Burney.",3,11,== Music career ==,104420,Netherlands,78,0.9065065196485718,0.07658406377998456,90447
person,http://dbpedia.org/resource/Charles_Burney,http://dbpedia.org/ontology/Person,"He spent much of the period 1745–1754 in London after a concert tour of the Netherlands collapsed, and moved in the same circles as Dr Johnson and Dr Burney.",3,11,== Music career ==,,,,,,90447
person,http://dbpedia.org/resource/Thomas_David_Jones,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q11631,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Astronaut","His three most successful works were Le sorcier (1764), Tom Jones (after Henry Fielding, 1765), and Ernelinde, princesse de Norvège (1767).",6,11,== Music career ==,38,Tom Jones,56,0.9842174133245178,0.01603408866652589,90447
person,http://dbpedia.org/resource/Henry_Fielding,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","His three most successful works were Le sorcier (1764), Tom Jones (after Henry Fielding, 1765), and Ernelinde, princesse de Norvège (1767).",6,11,== Music career ==,905,Henry Fielding,73,1.0,0.0,90447
place,http://dbpedia.org/resource/France,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","For a time Philidor was among the leading opera composers in France, and during his musical career produced over 20 opéras comiques and two tragédies-lyriques.",7,11,== Music career ==,262297,France,61,0.8436609264920877,0.1403387690363753,90447
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",The first performance of his Carmen Saeculare was performed at Freemasons' Hall in London in 1779.,1,12,== Music career ==,242203,London,83,0.999678202229311,2.3065373680238805E-4,90447
place,"http://dbpedia.org/resource/Freemasons'_Hall,_London",http://dbpedia.org/ontology/Place,The first performance of his Carmen Saeculare was performed at Freemasons' Hall in London in 1779.,1,12,== Music career ==,,,,,,90447
place,http://dbpedia.org/resource/Mecca,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Philidor started playing regularly around 1740 at the chess Mecca of France, the Café de la Régence.",0,14,== Chess career ==,8174,Mecca,60,0.9910557033009949,0.005889805504954413,90447
place,http://dbpedia.org/resource/France,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Philidor started playing regularly around 1740 at the chess Mecca of France, the Café de la Régence.",0,14,== Chess career ==,262297,France,69,0.4417602975672462,0.8204813358812016,90447
person,http://dbpedia.org/resource/Benjamin_Franklin,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician","It was also there that he famously played with a friend from New England, Benjamin Franklin.",1,14,== Chess career ==,4680,Benjamin Franklin,74,0.9999999998342162,6.87838631236267E-11,90447
place,http://dbpedia.org/resource/New_England,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","It was also there that he famously played with a friend from New England, Benjamin Franklin.",1,14,== Chess career ==,19366,New England,61,0.9948460686081954,0.004688205053467393,90447
person,http://dbpedia.org/resource/Legall_de_Kermeur,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:ChessPlayer","The best player in France at the time, Legall de Kermeur, taught him.",2,14,== Chess career ==,14,Legall de Kermeur,39,1.0,0.0,90447
place,http://dbpedia.org/resource/France,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","The best player in France at the time, Legall de Kermeur, taught him.",2,14,== Chess career ==,262297,France,19,0.9999142020803893,4.269672335134659E-5,90447
person,http://dbpedia.org/resource/Philipp_Stamma,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:ChessPlayer","Philidor visited England in 1747 and decisively beat the Syrian Phillip Stamma in a match, although Philidor let Stamma have the first move in every game and scored all draws as wins for Stamma.",0,15,== Chess career ==,26,Phillip Stamma,64,1.0,0.0,90447
person,http://dbpedia.org/resource/Philipp_Stamma,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:ChessPlayer","Philidor visited England in 1747 and decisively beat the Syrian Phillip Stamma in a match, although Philidor let Stamma have the first move in every game and scored all draws as wins for Stamma.",0,15,== Chess career ==,26,Stamma,113,1.0,0.0,90447
person,http://dbpedia.org/resource/Philipp_Stamma,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:ChessPlayer","Philidor visited England in 1747 and decisively beat the Syrian Phillip Stamma in a match, although Philidor let Stamma have the first move in every game and scored all draws as wins for Stamma.",0,15,== Chess career ==,26,Stamma,187,1.0,0.0,90447
place,http://dbpedia.org/resource/Syria,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Philidor visited England in 1747 and decisively beat the Syrian Phillip Stamma in a match, although Philidor let Stamma have the first move in every game and scored all draws as wins for Stamma.",0,15,== Chess career ==,44031,Syrian,57,0.9648332569337963,0.03496474424492758,90447
place,http://dbpedia.org/resource/France,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","In 1754, Philidor returned to France, after nine years of absence, spent mostly in the Netherlands and England.",3,15,== Chess career ==,262297,France,30,0.9966355336693766,0.002402452319794168,90447
place,http://dbpedia.org/resource/Netherlands,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","In 1754, Philidor returned to France, after nine years of absence, spent mostly in the Netherlands and England.",3,15,== Chess career ==,104420,Netherlands,87,0.9925033123790493,0.006722043922876307,90447
person,http://dbpedia.org/resource/Philipp_Stamma,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:ChessPlayer","He was now a much stronger player, having successfully played opponents of the calibre of Philip Stamma and Abraham Janssen, but, as G. Allen reports in The life of Philidor, it was not until his match with Legall (also known as de Legal) in 1755 that he can be considered the strongest player in the world.",4,15,== Chess career ==,26,Philip Stamma,90,1.0,0.0,90447
person,http://dbpedia.org/resource/Ray_Allen,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer","He was now a much stronger player, having successfully played opponents of the calibre of Philip Stamma and Abraham Janssen, but, as G. Allen reports in The life of Philidor, it was not until his match with Legall (also known as de Legal) in 1755 that he can be considered the strongest player in the world.",4,15,== Chess career ==,774,Allen,136,0.8382723746731532,0.06618962763680063,90447
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","When Philidor left Paris, in 1745, although he had for some time been playing even games with M. de Legal ...",0,16,== Chess career ==,139486,Paris,19,0.9999831698999083,1.6675720950173718E-5,90447
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","In 1771 and 1773, Philidor briefly stayed in London to play at the Salopian coffee house, Charing Cross and at the St. James Chess Club.",0,17,== Chess career ==,242203,London,45,0.9996847265237122,2.444637683663344E-4,90447
place,http://dbpedia.org/resource/Charing_Cross,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","In 1771 and 1773, Philidor briefly stayed in London to play at the Salopian coffee house, Charing Cross and at the St. James Chess Club.",0,17,== Chess career ==,1116,Charing Cross,90,0.8834149307645169,0.09759463234531782,90447
person,http://dbpedia.org/resource/LeBron_James,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer","In 1774, Parloe's chess club, on St. James Street in London, was created, and Philidor obtained remuneration as a chess master every year for a regular season from February to June.",1,17,== Chess career ==,6481,James,37,0.7597560697081921,0.14251779655396257,90447
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","In 1774, Parloe's chess club, on St. James Street in London, was created, and Philidor obtained remuneration as a chess master every year for a regular season from February to June.",1,17,== Chess career ==,242203,London,53,0.9997034809319819,2.541594299151574E-4,90447
person,http://dbpedia.org/resource/Margaret_Atwood,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","Here, Philidor encountered George Atwood, a famous mathematician, physician and lecturer at Cambridge University.",3,17,== Chess career ==,1173,Atwood,34,0.9999964739327176,1.6306266937118218E-6,90447
person,http://dbpedia.org/resource/Nate_Robertson,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q10871364,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BaseballPlayer","In an article by J. J. O'Connor and E. F. Robertson, devoted to George Atwood, there is the following passage: ""Atwood was a renowned amateur chess-player and among other opponents played games against the famous French player Philidor, who was regarded as the unofficial world champion.",4,17,== Chess career ==,149,Robertson,42,0.9975436622151885,0.0018780071327277055,90447
person,http://dbpedia.org/resource/George_V,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty","In an article by J. J. O'Connor and E. F. Robertson, devoted to George Atwood, there is the following passage: ""Atwood was a renowned amateur chess-player and among other opponents played games against the famous French player Philidor, who was regarded as the unofficial world champion.",4,17,== Chess career ==,7153,George,64,0.9633803878031799,0.028296396004578093,90447
person,http://dbpedia.org/resource/Margaret_Atwood,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","In an article by J. J. O'Connor and E. F. Robertson, devoted to George Atwood, there is the following passage: ""Atwood was a renowned amateur chess-player and among other opponents played games against the famous French player Philidor, who was regarded as the unofficial world champion.",4,17,== Chess career ==,1173,Atwood,71,0.9999999999995453,2.2151378957986474E-13,90447
person,http://dbpedia.org/resource/Margaret_Atwood,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","In an article by J. J. O'Connor and E. F. Robertson, devoted to George Atwood, there is the following passage: ""Atwood was a renowned amateur chess-player and among other opponents played games against the famous French player Philidor, who was regarded as the unofficial world champion.",4,17,== Chess career ==,1173,Atwood,112,0.9999999999995453,2.2151378957986474E-13,90447
person,http://dbpedia.org/resource/Margaret_Atwood,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","Atwood, one of Pitt's secretaries, came next; he was of a class which we should call third or two grades of odds below Philidor, a high standard of excellence to which but few amateurs attained.",1,18,== Chess career ==,1173,Atwood,0,0.9999827622481349,7.971692381073403E-6,90447
person,http://dbpedia.org/resource/Margaret_Atwood,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","One of the most interesting features of Atwood as a chess player is that he recorded and preserved some of his games, an unusual practice at that time.",2,18,== Chess career ==,1173,Atwood,40,0.9999867298045608,6.136849911915057E-6,90447
person,http://dbpedia.org/resource/Margaret_Atwood,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","These records have survived, among them the last games that Philidor played, which were against Atwood at Parsloe's Club in London on 20 June 1795.",3,18,== Chess career ==,1173,Atwood,96,0.999975491013931,1.1334396712865031E-5,90447
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","These records have survived, among them the last games that Philidor played, which were against Atwood at Parsloe's Club in London on 20 June 1795.",3,18,== Chess career ==,242203,London,124,0.9999480663159847,1.534535543973271E-5,90447
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Even when he was 67 years old, he played and won two blindfold games simultaneously in London in 1793.",4,19,== Chess career ==,242203,London,87,0.9996364098049837,1.900341186411002E-4,90447
person,http://dbpedia.org/resource/Voltaire,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","Philidor, both in England and France, was largely recognized in each of his fields and had a lot of admirers, protectors and friends, such as the French philosophers Voltaire, Rousseau and the famous English actor David Garrick (1717–1779).",0,20,== Chess career ==,4087,Voltaire,166,0.9999999960622858,3.93772658539292E-9,90447
person,http://dbpedia.org/resource/Jean-Jacques_Rousseau,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q4964182,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Philosopher","Philidor, both in England and France, was largely recognized in each of his fields and had a lot of admirers, protectors and friends, such as the French philosophers Voltaire, Rousseau and the famous English actor David Garrick (1717–1779).",0,20,== Chess career ==,2511,Rousseau,176,0.9999999995423821,4.576066756836191E-10,90447
place,http://dbpedia.org/resource/Kingdom_of_England,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Philidor, both in England and France, was largely recognized in each of his fields and had a lot of admirers, protectors and friends, such as the French philosophers Voltaire, Rousseau and the famous English actor David Garrick (1717–1779).",0,20,== Chess career ==,11285,England,18,0.9359730179115412,0.0346981622066905,90447
place,http://dbpedia.org/resource/Kingdom_of_France,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Philidor, both in England and France, was largely recognized in each of his fields and had a lot of admirers, protectors and friends, such as the French philosophers Voltaire, Rousseau and the famous English actor David Garrick (1717–1779).",0,20,== Chess career ==,8196,France,30,0.9008208487712113,0.10443788868329483,90447
person,http://dbpedia.org/resource/David_Garrick,http://dbpedia.org/ontology/Person,"Philidor, both in England and France, was largely recognized in each of his fields and had a lot of admirers, protectors and friends, such as the French philosophers Voltaire, Rousseau and the famous English actor David Garrick (1717–1779).",0,20,== Chess career ==,,,,,,90447
place,http://dbpedia.org/resource/France,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","In December 1792, however, when he was 65, Philidor was forced to leave France for England.",0,21,== Chess career ==,262297,France,72,0.9978081707264711,0.0014457357389322815,90447
