entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","With the outbreak of the Second World War, his family moved to Watford just outside London, his father taking over the shop of an uncle.",13,2,== Early life ==,242203,London,84,0.9996847530476102,1.7347147147005925E-4,2341385
event,http://dbpedia.org/resource/World_War_II,"Wikidata:Q1656682,DUL:Event,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:MilitaryConflict","With the outbreak of the Second World War, his family moved to Watford just outside London, his father taking over the shop of an uncle.",13,2,== Early life ==,254679,Second World War,25,0.999584231357436,4.1342983074362937E-4,2341385
place,http://dbpedia.org/resource/Oswestry,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","Delaying call up at the insistence of his mother, he joined the First (Mixed) Heavy Anti-Aircraft Regiment of the Royal Artillery at Oswestry in 1943, and the camp concert party.",15,2,== Early life ==,1256,Oswestry,133,0.999931833378131,6.499018695555438E-5,2341385
place,http://dbpedia.org/resource/Mumbai,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","The following year, he was sent to Bombay in India, and then Burma, being promoted in rank from gunner to bombardier in the process.",16,2,== Early life ==,40401,Bombay,35,0.9714225417342545,0.022666205604789776,2341385
place,http://dbpedia.org/resource/India,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","The following year, he was sent to Bombay in India, and then Burma, being promoted in rank from gunner to bombardier in the process.",16,2,== Early life ==,305927,India,45,0.9962267364183813,0.0019042903484058301,2341385
place,http://dbpedia.org/resource/Myanmar,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","The following year, he was sent to Bombay in India, and then Burma, being promoted in rank from gunner to bombardier in the process.",16,2,== Early life ==,40038,Burma,61,0.9761423069893639,0.014064042292062985,2341385
place,http://dbpedia.org/resource/Deolali,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","He was active in the concert party at the Deolali base of the Royal Artillery, and later in Combined Services Entertainment.",17,2,== Early life ==,121,Deolali,42,0.9877865347049877,0.012364478282334323,2341385
person,http://dbpedia.org/resource/Joan_Collins,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Demobbed and back in the UK, he trained as an actor at the Royal Academy of Dramatic Art (RADA) on a serviceman's scholarship, where his contemporaries included Joan Collins, Lionel Jeffries and Robert Shaw.",18,2,== Early life ==,891,Joan Collins,161,0.9999999999582201,4.1769308611041346E-11,2341385
person,http://dbpedia.org/resource/Lionel_Jeffries,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Demobbed and back in the UK, he trained as an actor at the Royal Academy of Dramatic Art (RADA) on a serviceman's scholarship, where his contemporaries included Joan Collins, Lionel Jeffries and Robert Shaw.",18,2,== Early life ==,196,Lionel Jeffries,175,1.0,0.0,2341385
person,http://dbpedia.org/resource/Robert_Gould_Shaw,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:MilitaryPerson","Demobbed and back in the UK, he trained as an actor at the Royal Academy of Dramatic Art (RADA) on a serviceman's scholarship, where his contemporaries included Joan Collins, Lionel Jeffries and Robert Shaw.",18,2,== Early life ==,202,Robert Shaw,195,0.7635002502718933,0.30310911625561104,2341385
place,http://dbpedia.org/resource/United_Kingdom,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Demobbed and back in the UK, he trained as an actor at the Royal Academy of Dramatic Art (RADA) on a serviceman's scholarship, where his contemporaries included Joan Collins, Lionel Jeffries and Robert Shaw.",18,2,== Early life ==,196331,UK,25,0.9985291559493874,0.0013514967114473693,2341385
place,http://dbpedia.org/resource/Royal_Academy_of_Arts,"Wikidata:Q41176,Wikidata:Q33506,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Museum","Demobbed and back in the UK, he trained as an actor at the Royal Academy of Dramatic Art (RADA) on a serviceman's scholarship, where his contemporaries included Joan Collins, Lionel Jeffries and Robert Shaw.",18,2,== Early life ==,8473,Royal Academy,59,0.9990163688325535,9.720374429027185E-4,2341385
place,http://dbpedia.org/resource/Watford_Palace_Theatre,"Wikidata:Q41176,Wikidata:Q24354,Schema:Place,DBpedia:Venue,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Theatre","Initially working in repertory and West End musicals from 1950 after graduating from RADA, during the period 1956-65, Perry was actor-manager at the Watford Palace Theatre, in collaboration with his wife, Gilda.",20,2,== Early life ==,102,Watford Palace Theatre,149,1.0,0.0,2341385
person,http://dbpedia.org/resource/Actor-manager,http://dbpedia.org/ontology/Person,"Initially working in repertory and West End musicals from 1950 after graduating from RADA, during the period 1956-65, Perry was actor-manager at the Watford Palace Theatre, in collaboration with his wife, Gilda.",20,2,== Early life ==,,,,,,2341385
person,http://dbpedia.org/resource/Ruth_Madoc,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Ruth Llewellyn, later Ruth Madoc and best known for her role as Gladys Pugh in Hi-de-Hi, was one of the performers who appeared there during this time.",21,2,== Early life ==,70,Ruth Madoc,22,1.0,0.0,2341385
person,http://dbpedia.org/resource/Mary_Pickford,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Ruth Llewellyn, later Ruth Madoc and best known for her role as Gladys Pugh in Hi-de-Hi, was one of the performers who appeared there during this time.",21,2,== Early life ==,1334,Gladys,64,0.8341245399896035,0.1458297893481574,2341385
person,http://dbpedia.org/resource/Glenda_Jackson,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician","The company also included Glenda Jackson, along with many actors that would later join him in his comedy writing career including Michael Knowles, Colin Bean, John Clegg and Mavis Pugh.",22,2,== Early life ==,460,Glenda Jackson,26,1.0,0.0,2341385
person,http://dbpedia.org/resource/Michael_Knowles_(actor),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q33999,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Actor","The company also included Glenda Jackson, along with many actors that would later join him in his comedy writing career including Michael Knowles, Colin Bean, John Clegg and Mavis Pugh.",22,2,== Early life ==,49,Michael Knowles,130,0.9847028293778571,0.01552795031055899,2341385
person,http://dbpedia.org/resource/Colin_Bean,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The company also included Glenda Jackson, along with many actors that would later join him in his comedy writing career including Michael Knowles, Colin Bean, John Clegg and Mavis Pugh.",22,2,== Early life ==,39,Colin Bean,147,1.0,0.0,2341385
person,http://dbpedia.org/resource/John_Clegg_(actor),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The company also included Glenda Jackson, along with many actors that would later join him in his comedy writing career including Michael Knowles, Colin Bean, John Clegg and Mavis Pugh.",22,2,== Early life ==,14,John Clegg,159,0.8441454811279289,0.09523809523809477,2341385
person,http://dbpedia.org/resource/Mavis_Pugh,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","The company also included Glenda Jackson, along with many actors that would later join him in his comedy writing career including Michael Knowles, Colin Bean, John Clegg and Mavis Pugh.",22,2,== Early life ==,20,Mavis Pugh,174,1.0,0.0,2341385
person,http://dbpedia.org/resource/Joan_Littlewood,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","After leaving Watford Palace Theatre in 1965, when Watford council took over the theatre, Perry joined Joan Littlewood's Theatre Workshop as an actor working at its base, the Theatre Royal Stratford East.",0,3,== Early life ==,221,Joan Littlewood,103,1.0,0.0,2341385
place,http://dbpedia.org/resource/Watford_Palace_Theatre,"Wikidata:Q41176,Wikidata:Q24354,Schema:Place,DBpedia:Venue,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Theatre","After leaving Watford Palace Theatre in 1965, when Watford council took over the theatre, Perry joined Joan Littlewood's Theatre Workshop as an actor working at its base, the Theatre Royal Stratford East.",0,3,== Early life ==,102,Watford Palace Theatre,14,1.0,0.0,2341385
place,http://dbpedia.org/resource/Watford,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","After leaving Watford Palace Theatre in 1965, when Watford council took over the theatre, Perry joined Joan Littlewood's Theatre Workshop as an actor working at its base, the Theatre Royal Stratford East.",0,3,== Early life ==,3013,Watford,51,0.9647956633711148,0.036469849772926534,2341385
place,http://dbpedia.org/resource/Theatre_Royal_Stratford_East,"Wikidata:Q41176,Wikidata:Q24354,Schema:Place,DBpedia:Venue,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Theatre","After leaving Watford Palace Theatre in 1965, when Watford council took over the theatre, Perry joined Joan Littlewood's Theatre Workshop as an actor working at its base, the Theatre Royal Stratford East.",0,3,== Early life ==,288,Theatre Royal Stratford East,175,1.0,0.0,2341385
person,http://dbpedia.org/resource/Father,http://dbpedia.org/ontology/Person,Dad's Army (1968–1977),1,5,== Comedy writer == | === Dad's Army (1968–1977) ===,,,,,,2341385
person,http://dbpedia.org/resource/Will_Hay,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Inspired after seeing a television showing of the Will Hay comedy Oh, Mr Porter! (1937), he decided to use Hay's comedy device of ""the pompous man in charge, old man and young boy"", for his own project.",0,6,== Comedy writer == | === Dad's Army (1968–1977) ===,287,Will Hay,50,1.0,0.0,2341385
person,http://dbpedia.org/resource/Reg_Varney,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","He was sent by his agent, Ann Callender, to be cast in an episode of a sitcom starring Reg Varney entitled Beggar My Neighbour which was being produced by Callender's husband, David Croft.",2,6,== Comedy writer == | === Dad's Army (1968–1977) ===,93,Reg Varney,87,1.0,0.0,2341385
person,http://dbpedia.org/resource/David_Croft_(TV_producer),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","He was sent by his agent, Ann Callender, to be cast in an episode of a sitcom starring Reg Varney entitled Beggar My Neighbour which was being produced by Callender's husband, David Croft.",2,6,== Comedy writer == | === Dad's Army (1968–1977) ===,186,David Croft,176,0.9464415998912907,0.052952483931038165,2341385
person,http://dbpedia.org/resource/Michael_Mills_(British_producer),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Perry showed Croft an outline for a sitcom derived from his experiences in the Home Guard, then entitled The Fighting Tigers, which resulted in the producer taking the idea to Michael Mills, then the BBC Head of Comedy.",3,6,== Comedy writer == | === Dad's Army (1968–1977) ===,22,Michael Mills,176,0.7856996789855485,0.13223140495868005,2341385
person,http://dbpedia.org/resource/Television_producer,http://dbpedia.org/ontology/Person,"Perry showed Croft an outline for a sitcom derived from his experiences in the Home Guard, then entitled The Fighting Tigers, which resulted in the producer taking the idea to Michael Mills, then the BBC Head of Comedy.",3,6,== Comedy writer == | === Dad's Army (1968–1977) ===,,,,,,2341385
person,http://dbpedia.org/resource/David_Croft_(TV_producer),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","With David Croft now involved with writing the scripts, as Perry had no writing experience at the time, the first series was commissioned under the new title of Dad's Army, which was suggested by Mills.",4,6,== Comedy writer == | === Dad's Army (1968–1977) ===,186,David Croft,5,0.9464415998912907,0.05295248393103967,2341385
person,http://dbpedia.org/resource/Father,http://dbpedia.org/ontology/Person,"With David Croft now involved with writing the scripts, as Perry had no writing experience at the time, the first series was commissioned under the new title of Dad's Army, which was suggested by Mills.",4,6,== Comedy writer == | === Dad's Army (1968–1977) ===,,,,,,2341385
person,http://dbpedia.org/resource/Kemba_Walker,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer","Perry, credited with the original idea for Dad's Army, conceived the sitcom with the role of Walker in mind for himself, but Croft and Mills successfully dissuaded him.",5,6,== Comedy writer == | === Dad's Army (1968–1977) ===,1487,Walker,93,0.9644248403577677,0.03631340755879157,2341385
person,http://dbpedia.org/resource/Father,http://dbpedia.org/ontology/Person,"Perry, credited with the original idea for Dad's Army, conceived the sitcom with the role of Walker in mind for himself, but Croft and Mills successfully dissuaded him.",5,6,== Comedy writer == | === Dad's Army (1968–1977) ===,,,,,,2341385
person,http://dbpedia.org/resource/Adolf_Hitler,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician","Perry also composed the opening tune for Dad's Army, ""Who Do You Think You Are Kidding, Mr Hitler?"".",8,6,== Comedy writer == | === Dad's Army (1968–1977) ===,20599,Hitler,91,0.9999969630981482,1.0692115289132959E-6,2341385
person,http://dbpedia.org/resource/Father,http://dbpedia.org/ontology/Person,"Perry also composed the opening tune for Dad's Army, ""Who Do You Think You Are Kidding, Mr Hitler?"".",8,6,== Comedy writer == | === Dad's Army (1968–1977) ===,,,,,,2341385
person,http://dbpedia.org/resource/Ivor_Allchurch,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q937857,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:SoccerPlayer",It won the Ivor Novello Award for Best TV Signature Tune in 1971.,9,6,== Comedy writer == | === Dad's Army (1968–1977) ===,98,Ivor,11,0.9836389507375652,0.01607285628231158,2341385
person,http://dbpedia.org/resource/Michael_Palin,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","""Michael Palin, remembered how of Dad’s Army seemed to take over the BBC in the late 1960s and early 1970s saying ‘when we were preparing the first Monty Python series, the BBC Light Entertainment wardrobe department had begun more and more to resemble an army barracks ...",20,6,== Comedy writer == | === Dad's Army (1968–1977) ===,1017,Michael Palin,1,1.0,0.0,2341385
place,http://dbpedia.org/resource/Dulwich,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",The Gnomes of Dulwich (1969),1,7,== Comedy writer == | === The Gnomes of Dulwich (1969) ===,1312,Dulwich,14,0.9987157868173158,0.0010245102119289464,2341385
person,http://dbpedia.org/resource/Hugh_Lloyd,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Shortly after Dad's Army began, Perry wrote The Gnomes of Dulwich (1969), which starred Hugh Lloyd and Terry Scott, who had previously appeared together in Hugh and I. Perry had always been very interested in gnomes, he originally intended it to be a short sketch for The Morecambe & Wise Show but it was his wife who persuaded him that there was a whole series in it.",0,8,== Comedy writer == | === The Gnomes of Dulwich (1969) ===,88,Hugh Lloyd,88,1.0,4.2088495749384744E-19,2341385
person,http://dbpedia.org/resource/Walter_Scott,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","Shortly after Dad's Army began, Perry wrote The Gnomes of Dulwich (1969), which starred Hugh Lloyd and Terry Scott, who had previously appeared together in Hugh and I. Perry had always been very interested in gnomes, he originally intended it to be a short sketch for The Morecambe & Wise Show but it was his wife who persuaded him that there was a whole series in it.",0,8,== Comedy writer == | === The Gnomes of Dulwich (1969) ===,3823,Scott,109,0.9748684106781683,0.01453856729312641,2341385
person,http://dbpedia.org/resource/Morecambe_and_Wise,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:Comedian","Shortly after Dad's Army began, Perry wrote The Gnomes of Dulwich (1969), which starred Hugh Lloyd and Terry Scott, who had previously appeared together in Hugh and I. Perry had always been very interested in gnomes, he originally intended it to be a short sketch for The Morecambe & Wise Show but it was his wife who persuaded him that there was a whole series in it.",0,8,== Comedy writer == | === The Gnomes of Dulwich (1969) ===,420,The Morecambe & Wise Show,268,1.0,1.5377615525330425E-14,2341385
place,http://dbpedia.org/resource/Dulwich,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","Shortly after Dad's Army began, Perry wrote The Gnomes of Dulwich (1969), which starred Hugh Lloyd and Terry Scott, who had previously appeared together in Hugh and I. Perry had always been very interested in gnomes, he originally intended it to be a short sketch for The Morecambe & Wise Show but it was his wife who persuaded him that there was a whole series in it.",0,8,== Comedy writer == | === The Gnomes of Dulwich (1969) ===,1312,Dulwich,58,0.9996877017544143,2.8996909117542816E-4,2341385
person,http://dbpedia.org/resource/Father,http://dbpedia.org/ontology/Person,"Shortly after Dad's Army began, Perry wrote The Gnomes of Dulwich (1969), which starred Hugh Lloyd and Terry Scott, who had previously appeared together in Hugh and I. Perry had always been very interested in gnomes, he originally intended it to be a short sketch for The Morecambe & Wise Show but it was his wife who persuaded him that there was a whole series in it.",0,8,== Comedy writer == | === The Gnomes of Dulwich (1969) ===,,,,,,2341385
